Id_Transacao,Mes,Loja,Valor
1109990e,Fevereiro,Filial Nordeste,2692
1fa5f0a7,Julho,Filial Nordeste,2003
81b71917,Janeiro,Filial Sul,928
21c0aefd,Julho,Filial Sul,354
0134b252,Fevereiro,Filial Norte,4633
87af6baa,Outubro,Filial Sul,2435
d85aa4f2,Abril,Matriz,2780
356c2526,Dezembro,Filial Nordeste,2244
50a5fdd7,Abril,Filial Norte,4047
679a7d9e,Maio,Filial Sul,395
4a76c6cf,Fevereiro,Filial Nordeste,4754
b4801968,Junho,Filial Sul,1415
56c3791f,Agosto,Filial Sul,1932
58b28c1f,Agosto,Matriz,698
080d1486,Novembro,Filial Sul,4442
cb20daed,Fevereiro,Filial Nordeste,131
6df8d108,Outubro,Matriz,3474
807b4c83,Marco,Filial Sul,192
867fb873,Maio,Filial Nordeste,3677
a06689ef,Outubro,Filial Sul,2046
70de3044,Junho,Matriz,261
1e91faed,Maio,Filial Norte,1116
3873f2b5,Abril,Matriz,113
c32395a6,Novembro,Filial Nordeste,2530
3e30be50,Agosto,Filial Norte,371
547b0855,Maio,Filial Nordeste,155
a781d755,Abril,Filial Nordeste,2151
f8634a47,Janeiro,Filial Norte,4881
7ae0973d,Outubro,Filial Norte,2756
bc0e9b89,Setembro,Filial Sul,4532
4387511e,Julho,Matriz,3616
e862d0fa,Junho,Filial Sul,3819
00ed1438,Outubro,Filial Norte,1787
fe2380ab,Janeiro,Filial Norte,4702
10644489,Setembro,Filial Nordeste,4584
e28a79b5,Julho,Filial Norte,1265
ed1415d6,Junho,Filial Sul,3880
00652285,Julho,Filial Nordeste,301
70034500,Novembro,Filial Sul,4557
c40b9846,Maio,Filial Nordeste,3488
150abf8a,Junho,Filial Norte,286
5245ee55,Abril,Matriz,3871
c4986561,Outubro,Filial Sul,1843
f0d60114,Setembro,Matriz,1866
e9c8f6b3,Maio,Filial Norte,888
a54a47ae,Marco,Filial Nordeste,2582
c4a12d13,Marco,Filial Sul,1745
0804c823,Novembro,Filial Sul,670
feb15292,Outubro,Filial Sul,3917
279aaa18,Outubro,Filial Nordeste,2850
57f07ca2,Agosto,Filial Sul,313
fd92d29f,Novembro,Filial Norte,2726
d8bfdd1e,Julho,Filial Sul,1508
79715b0f,Junho,Filial Nordeste,406
b3b2b398,Julho,Filial Sul,2904
48305ab5,Agosto,Filial Norte,1051
7a7402cb,Outubro,Filial Nordeste,383
a9c78d04,Abril,Filial Nordeste,2045
1e1f9aa2,Abril,Filial Nordeste,1824
73e6d6b9,Dezembro,Filial Nordeste,3792
a5ba2ae3,Junho,Filial Nordeste,509
836670fe,Novembro,Filial Sul,1879
f542dfad,Janeiro,Matriz,2626
69231d62,Fevereiro,Filial Norte,2037
42624a07,Junho,Filial Sul,4460
fa2e3cc2,Agosto,Matriz,668
6d3b2106,Fevereiro,Filial Norte,4308
8c1bb12f,Fevereiro,Filial Nordeste,3290
a4763e4e,Outubro,Filial Sul,4576
d36182cf,Marco,Filial Nordeste,3419
7b3a60a0,Setembro,Filial Sul,734
fa6ff18f,Janeiro,Filial Nordeste,2005
f1be5d1e,Julho,Filial Norte,2737
1e8e018d,Agosto,Filial Sul,4675
d80c5c5f,Fevereiro,Filial Sul,2936
72f09ae1,Maio,Filial Sul,725
8fc48652,Novembro,Matriz,2286
ac25b617,Fevereiro,Filial Nordeste,240
0b16627e,Setembro,Filial Norte,259
f5f59598,Setembro,Filial Sul,596
1637afd5,Janeiro,Filial Sul,4710
197afade,Agosto,Matriz,400
f19bdd17,Julho,Filial Nordeste,1961
d0877f4f,Marco,Filial Sul,2638
f43f1922,Outubro,Filial Norte,1271
b445272d,Outubro,Filial Norte,4433
7f313bee,Abril,Filial Nordeste,4375
d5ccdf15,Dezembro,Filial Norte,3442
f3a83f81,Fevereiro,Matriz,4205
bd0ee2e6,Abril,Filial Nordeste,1883
d93f7fed,Dezembro,Filial Sul,3198
0e57ace3,Junho,Filial Nordeste,554
8f60f3b1,Abril,Filial Nordeste,1997
2bb75ea2,Abril,Filial Sul,3823
760e135f,Setembro,Filial Sul,2363
89b2948b,Agosto,Filial Nordeste,4843
3b907559,Novembro,Filial Nordeste,1198
be37a860,Julho,Filial Nordeste,1495
84e2123b,Maio,Filial Sul,2836
6e172500,Marco,Filial Norte,1438
c2239638,Abril,Filial Sul,1938
f9da546f,Julho,Filial Nordeste,2980
f1e7b37b,Agosto,Filial Norte,2183
6aa39cef,Outubro,Filial Nordeste,300
2f4a2ff6,Julho,Filial Sul,2565
5e84271b,Setembro,Filial Norte,761
e84af21e,Junho,Matriz,2254
45531daf,Junho,Filial Nordeste,3851
1b4c265f,Novembro,Matriz,395
2748f563,Junho,Filial Sul,1311
910a4274,Outubro,Filial Norte,4988
871797be,Outubro,Filial Sul,1279
e1919a74,Junho,Filial Sul,2450
43bea090,Outubro,Filial Nordeste,631
5d7ac036,Agosto,Matriz,4927
a0b125af,Novembro,Filial Norte,170
dec32544,Agosto,Filial Norte,4204
c877d21b,Julho,Matriz,1978
a36f4f49,Maio,Matriz,2678
4b55b137,Novembro,Filial Norte,3996
37549c7c,Julho,Filial Norte,3578
f43c6119,Janeiro,Filial Nordeste,2121
b1e6cdc0,Fevereiro,Filial Nordeste,2426
7c07f34c,Fevereiro,Filial Nordeste,3856
3fe8dffa,Setembro,Filial Sul,631
90ac439a,Marco,Filial Norte,2908
047bd553,Marco,Filial Nordeste,878
2a603f18,Maio,Matriz,1308
22935843,Maio,Filial Sul,4223
d2d3bc50,Outubro,Filial Norte,1997
ffd4590e,Setembro,Filial Norte,3871
b90150ab,Marco,Filial Sul,1197
8c122f1e,Fevereiro,Filial Norte,3810
f2f48adf,Outubro,Filial Sul,4066
66458762,Maio,Filial Nordeste,1703
c225ca06,Novembro,Filial Norte,3004
699d1865,Janeiro,Filial Sul,4294
31845591,Fevereiro,Filial Norte,4624
b5d4a312,Abril,Filial Nordeste,4784
fc152861,Agosto,Filial Nordeste,2480
4b0ebb93,Abril,Matriz,594
fa1cef83,Fevereiro,Matriz,1526
b3d6a26c,Dezembro,Matriz,720
c23b5aab,Dezembro,Matriz,2635
efa7f86b,Novembro,Filial Nordeste,142
194101e7,Junho,Filial Nordeste,797
4dd9813e,Marco,Filial Norte,1484
2c00c17e,Maio,Filial Sul,3898
62ca2c0d,Julho,Filial Sul,3049
4785ba31,Setembro,Filial Nordeste,3404
d3cfa9af,Maio,Matriz,4021
862225e9,Novembro,Filial Sul,4030
c2da0386,Abril,Matriz,4472
db88690d,Janeiro,Filial Norte,2277
c5420ff6,Outubro,Matriz,553
d170cdbd,Novembro,Filial Norte,958
9e83078f,Julho,Matriz,4101
d602052a,Junho,Filial Sul,1600
17c24949,Junho,Filial Sul,1919
ea8d740b,Maio,Filial Norte,3328
97d49a00,Junho,Filial Sul,629
50f31799,Fevereiro,Filial Nordeste,1731
47047803,Maio,Filial Nordeste,4781
3f2f7e28,Outubro,Filial Norte,1607
79288e81,Maio,Matriz,847
b8514fc2,Maio,Filial Nordeste,3910
d8ccce43,Marco,Filial Nordeste,2402
3cacce0c,Outubro,Filial Norte,1276
dfa86df3,Marco,Filial Norte,3941
dca7a1fd,Outubro,Filial Nordeste,2107
1402e31c,Fevereiro,Filial Nordeste,3351
9b962392,Fevereiro,Filial Norte,4008
175ac253,Dezembro,Filial Nordeste,4981
03a9be4d,Dezembro,Matriz,3613
a3b2093a,Novembro,Filial Sul,4292
81c4bcec,Abril,Filial Norte,3323
886ab8f7,Maio,Filial Nordeste,2479
def8d57e,Setembro,Filial Norte,3142
fdd400fd,Fevereiro,Filial Sul,4862
2ee1272d,Novembro,Filial Nordeste,2166
99709d22,Abril,Matriz,2948
0e28b626,Janeiro,Filial Nordeste,1240
3fca11ca,Agosto,Filial Sul,4564
4c08091a,Dezembro,Filial Nordeste,1193
707f4cb1,Fevereiro,Filial Norte,1248
9aad860c,Novembro,Filial Norte,3050
de620987,Agosto,Filial Norte,365
4da2b5ac,Dezembro,Matriz,3342
ca906327,Fevereiro,Filial Nordeste,2063
117d05f5,Janeiro,Filial Norte,3732
be79dcde,Novembro,Filial Norte,3578
4930afeb,Novembro,Filial Nordeste,4116
2f170d3b,Agosto,Filial Norte,1399
a9021f4d,Junho,Filial Sul,4973
05efe6d7,Junho,Filial Norte,4953
6968be12,Dezembro,Filial Sul,3809
d89b9c3c,Julho,Filial Sul,2211
fcbf5cd4,Setembro,Filial Norte,2685
08618bc3,Julho,Matriz,2477
39004307,Marco,Filial Norte,1492
286dd78a,Abril,Filial Norte,3629
0d134278,Julho,Filial Norte,685
bce3f69b,Junho,Filial Nordeste,4066
2e67e095,Agosto,Filial Nordeste,1680
12bdae78,Novembro,Filial Norte,846
418339a8,Novembro,Filial Nordeste,402
311cb4e7,Maio,Matriz,610
5446887b,Fevereiro,Filial Sul,2588
a8a2dec0,Agosto,Filial Norte,4177
d44d1451,Agosto,Matriz,4393
09f126b0,Agosto,Matriz,4070
64e8d485,Janeiro,Filial Nordeste,2280
cab8a791,Junho,Filial Sul,3021
06a6e1ad,Julho,Filial Sul,1064
634a3303,Setembro,Matriz,4842
87b23c1a,Outubro,Filial Norte,2162
d6a07ea5,Agosto,Filial Norte,287
d2394a01,Fevereiro,Matriz,2635
5e50d82e,Dezembro,Filial Sul,226
c6636ece,Agosto,Filial Nordeste,2841
c439d224,Junho,Filial Nordeste,4404
4439eb08,Agosto,Filial Sul,225
265be8cc,Abril,Filial Nordeste,1138
442d8d42,Abril,Matriz,4470
b0f145f1,Abril,Matriz,3914
eb273ef8,Novembro,Filial Norte,1204
016cca08,Maio,Filial Norte,4327
dcc22bf1,Maio,Filial Norte,1488
e6055c72,Julho,Filial Norte,4431
c91a2fcc,Agosto,Filial Norte,1061
fb198112,Maio,Filial Nordeste,3765
cb6f0c8a,Julho,Filial Nordeste,1310
a2f0eb29,Marco,Filial Norte,4365
236a7336,Julho,Matriz,1618
d1207d87,Fevereiro,Filial Norte,1347
63e00bad,Agosto,Filial Sul,955
91c1a2b1,Fevereiro,Filial Nordeste,2154
667e9c5d,Maio,Filial Norte,4979
69118529,Julho,Matriz,1217
39b802d0,Dezembro,Filial Sul,3357
bca45432,Fevereiro,Filial Sul,1081
1d4ee3ed,Dezembro,Filial Sul,3295
04cefaf8,Junho,Filial Nordeste,1042
34184dc7,Outubro,Filial Norte,713
958f439a,Outubro,Filial Nordeste,1444
f61bc599,Junho,Filial Norte,204
70b0f619,Novembro,Filial Nordeste,375
1174874b,Dezembro,Filial Sul,3120
a2221e7d,Junho,Matriz,4755
d772656c,Dezembro,Filial Norte,2885
5ff86afb,Agosto,Filial Sul,3756
5b90ba96,Maio,Matriz,637
56eb4f92,Agosto,Filial Sul,4111
69e92194,Janeiro,Filial Nordeste,3363
37c1daa2,Novembro,Filial Norte,4361
fefeabba,Marco,Filial Nordeste,2516
88c5e7dd,Marco,Filial Nordeste,2522
ee278525,Setembro,Filial Sul,767
f3960cc4,Novembro,Filial Norte,2615
4a9ea52a,Maio,Matriz,1135
29378ec5,Abril,Filial Nordeste,2182
71af88a6,Agosto,Filial Sul,2479
a60392ea,Junho,Filial Norte,142
8adce1aa,Julho,Filial Sul,1888
ced8dc7c,Setembro,Filial Nordeste,4908
894101b1,Maio,Matriz,482
3458d714,Dezembro,Filial Sul,608
087bee1d,Maio,Filial Sul,4115
ee67e59e,Setembro,Filial Sul,2285
3759b1a3,Junho,Filial Norte,4769
24c66267,Janeiro,Filial Norte,1916
f07d5a4b,Maio,Matriz,2939
7a19b8c3,Fevereiro,Filial Sul,161
baf7bc54,Setembro,Filial Norte,4552
929be072,Dezembro,Filial Norte,1629
ae63a5b0,Junho,Filial Sul,3154
1e3da0c7,Julho,Filial Sul,1810
abd9adf3,Janeiro,Filial Norte,2568
4695e5d0,Maio,Matriz,585
dcf28ba8,Fevereiro,Filial Nordeste,629
13db699f,Julho,Filial Sul,2127
fa97ee53,Dezembro,Filial Nordeste,2550
09f7c2af,Janeiro,Matriz,4276
f36421ff,Abril,Filial Sul,4689
18dc985d,Agosto,Filial Sul,679
05cbadd4,Abril,Filial Sul,2094
744c4e14,Agosto,Filial Nordeste,267
d40538c8,Julho,Filial Nordeste,848
5a60f4a6,Junho,Filial Nordeste,1041
d82f8972,Agosto,Filial Norte,2139
fcc599c6,Janeiro,Filial Norte,739
2f154b10,Janeiro,Matriz,192
6dc837e1,Fevereiro,Filial Sul,1747
c77fffbd,Setembro,Matriz,1902
8fc64a3b,Janeiro,Filial Nordeste,2056
eaeb97c8,Janeiro,Filial Sul,3492
cc72b9f0,Dezembro,Filial Sul,2481
69f39877,Fevereiro,Matriz,159
d8836a78,Setembro,Matriz,3662
9c50dddb,Maio,Filial Nordeste,2310
2fc0aa7b,Abril,Filial Nordeste,4811
158c7b51,Agosto,Filial Nordeste,3862
72af0419,Junho,Matriz,1959
bba279bd,Novembro,Filial Sul,1070
6876f998,Marco,Filial Nordeste,2604
c3196cd8,Setembro,Filial Norte,2346
79945e89,Maio,Filial Nordeste,4181
f1b16e83,Maio,Matriz,1594
736ec317,Setembro,Filial Norte,4806
d0baa0d9,Agosto,Filial Norte,4859
47fbe32a,Marco,Filial Sul,3931
4e2d624d,Maio,Filial Nordeste,4566
6f364645,Setembro,Filial Sul,3288
da7619e8,Agosto,Matriz,2541
96eab84b,Janeiro,Filial Sul,1353
10ab99d4,Janeiro,Filial Nordeste,4229
39b4ff3b,Marco,Matriz,2201
5350bab6,Abril,Filial Nordeste,3559
1c16dc3b,Fevereiro,Filial Sul,4171
5efb0b17,Maio,Filial Sul,3407
92293c4b,Maio,Matriz,742
9f8ef0f9,Fevereiro,Filial Sul,909
6f6735fd,Marco,Matriz,2130
b55b09ed,Dezembro,Filial Norte,4494
a8dfc2be,Dezembro,Filial Sul,1863
6e63377b,Junho,Matriz,2166
2ba03621,Fevereiro,Filial Nordeste,2438
0c7b12ea,Marco,Filial Norte,3751
55037239,Fevereiro,Filial Sul,4707
4e6d34fb,Julho,Filial Sul,1919
dcd5a0d7,Marco,Matriz,3475
bea4259e,Novembro,Matriz,2321
71d91631,Dezembro,Filial Sul,3591
0bd33ea5,Setembro,Filial Nordeste,4988
2d93b70c,Dezembro,Filial Sul,2980
defd3737,Marco,Filial Sul,1604
4b28a4f1,Julho,Filial Norte,3323
6b279070,Maio,Filial Sul,471
0d449daa,Fevereiro,Matriz,388
5e1f617b,Julho,Matriz,3934
c3bb8c36,Junho,Filial Sul,1081
e55ccb43,Janeiro,Filial Norte,519
2ee12453,Novembro,Filial Sul,4570
536ba7ba,Setembro,Filial Norte,3842
b088e042,Agosto,Matriz,2094
ac2c14fb,Dezembro,Filial Nordeste,4110
31976d11,Dezembro,Filial Sul,4624
8769c262,Setembro,Matriz,2196
ce736ec1,Julho,Filial Norte,4135
b1a53b0a,Novembro,Matriz,3315
716c5e78,Setembro,Filial Nordeste,2614
e0788483,Abril,Filial Sul,2789
64fea2aa,Setembro,Filial Nordeste,3327
b031db10,Julho,Filial Sul,118
ab64f345,Novembro,Matriz,1370
d3d0ae51,Setembro,Filial Norte,3800
d5f0ae74,Fevereiro,Matriz,1760
692ccb8b,Novembro,Filial Nordeste,4203
dbf1f86d,Maio,Filial Norte,3819
cf859a96,Novembro,Filial Norte,2388
b7bce974,Agosto,Filial Sul,635
cbeab3ad,Julho,Filial Sul,677
fae0f832,Janeiro,Filial Sul,535
0d246362,Dezembro,Filial Nordeste,4104
a5b27d1e,Agosto,Filial Norte,3460
3bd6efee,Marco,Filial Nordeste,2330
410f2402,Junho,Filial Nordeste,3863
169bb543,Abril,Filial Sul,2385
f1460706,Marco,Filial Nordeste,4998
fe4d09bf,Fevereiro,Matriz,3235
a440aa27,Setembro,Filial Nordeste,2285
cf109b77,Julho,Filial Nordeste,3619
f051f326,Maio,Matriz,1827
65361adc,Janeiro,Filial Norte,1398
7d964305,Agosto,Filial Nordeste,4073
eacee490,Agosto,Filial Nordeste,2034
14026930,Janeiro,Filial Norte,2921
33f8ec1f,Abril,Matriz,4350
fcc4968c,Dezembro,Filial Norte,2135
610d3c25,Marco,Filial Norte,2815
caa1c01c,Outubro,Matriz,1371
ebd9fc6b,Janeiro,Filial Nordeste,2437
964ab5ec,Fevereiro,Matriz,134
863d04ac,Marco,Filial Sul,1049
eb3bc556,Marco,Filial Sul,1151
727fd0e1,Setembro,Filial Norte,1878
6695598f,Fevereiro,Matriz,2801
f2406d05,Janeiro,Filial Sul,1212
a9e36755,Marco,Filial Sul,2248
9b5edd33,Maio,Filial Nordeste,232
f8016d47,Marco,Filial Norte,2107
0830c899,Dezembro,Filial Norte,2697
64f0d95c,Novembro,Matriz,2095
827f4a8d,Agosto,Filial Nordeste,4794
8fd05d20,Agosto,Filial Norte,2883
8a37c09d,Junho,Filial Sul,2730
6030eae4,Marco,Filial Sul,2261
6aa634f1,Janeiro,Matriz,3638
fea31594,Maio,Filial Nordeste,3139
5997691d,Junho,Matriz,2998
dbc5b7a2,Agosto,Filial Nordeste,1113
3282a559,Outubro,Filial Nordeste,3312
43584e61,Maio,Filial Nordeste,1306
235039dd,Abril,Filial Nordeste,2469
ac6ab0f8,Janeiro,Filial Nordeste,131
dcf45011,Junho,Matriz,2646
fb32b583,Junho,Filial Sul,3549
7e711936,Abril,Filial Nordeste,4050
fe79a444,Maio,Filial Nordeste,1954
c73a1953,Fevereiro,Filial Sul,550
2e7fbc3d,Abril,Filial Norte,3192
cd4d07d0,Agosto,Filial Sul,1630
0b564324,Junho,Filial Nordeste,314
400d549b,Fevereiro,Matriz,274
836c11b9,Janeiro,Filial Nordeste,3899
66adc21e,Julho,Filial Norte,3371
4e376b4a,Setembro,Filial Nordeste,390
818b148f,Junho,Filial Norte,637
81fe91b8,Dezembro,Filial Norte,3829
741edb98,Outubro,Filial Sul,2904
92b554ae,Agosto,Filial Norte,3432
9df2a3c2,Dezembro,Matriz,2624
b2063465,Dezembro,Matriz,2072
9268b0ed,Maio,Filial Norte,1346
0b9cfc2e,Marco,Matriz,754
a243a8c2,Agosto,Filial Sul,1339
abd4eba1,Julho,Matriz,1759
1e2211a9,Julho,Matriz,3875
4dbadef0,Setembro,Filial Norte,3043
ec836d1b,Fevereiro,Filial Nordeste,148
96274234,Marco,Filial Norte,1495
eaa4f1be,Junho,Filial Sul,1569
a31614fe,Setembro,Filial Nordeste,4877
70410953,Janeiro,Filial Nordeste,4974
2c83eeec,Julho,Filial Nordeste,3640
60285d99,Setembro,Filial Nordeste,3394
367f9dca,Fevereiro,Filial Norte,2642
15b393d0,Janeiro,Filial Sul,2262
7a21275d,Marco,Filial Sul,2824
c4851ff6,Janeiro,Filial Norte,2448
c71bbac8,Agosto,Matriz,2852
ef1098b1,Abril,Matriz,3288
fe12f2ed,Fevereiro,Filial Sul,4017
21971a76,Setembro,Filial Norte,2048
69ab1e2c,Outubro,Filial Norte,1363
399f6495,Agosto,Matriz,781
09ec3b81,Setembro,Filial Norte,4717
ea03b477,Fevereiro,Filial Sul,822
57262674,Dezembro,Filial Nordeste,1156
55430e5e,Marco,Filial Sul,3083
337805ce,Novembro,Filial Norte,3426
072f401e,Junho,Filial Nordeste,3174
5b38c165,Junho,Filial Norte,145
4c60250a,Julho,Filial Nordeste,2611
d767d5fb,Dezembro,Filial Norte,2066
9543a268,Junho,Filial Norte,3137
a18ca560,Junho,Matriz,491
caf7f248,Fevereiro,Filial Sul,3215
886ae56d,Novembro,Filial Sul,582
e84c8905,Marco,Filial Nordeste,2564
c330f3b5,Novembro,Filial Sul,1322
323803f7,Janeiro,Matriz,2817
818896c5,Outubro,Filial Norte,4626
876d7fc2,Marco,Filial Sul,4982
484a6a8a,Julho,Filial Norte,3703
2b029594,Maio,Filial Nordeste,3557
e855b0dd,Junho,Filial Norte,3232
3d718a11,Junho,Matriz,3510
67a6a74a,Fevereiro,Filial Sul,3955
19847e68,Abril,Filial Nordeste,2575
04e2f5ff,Marco,Filial Sul,4329
5941973a,Julho,Filial Norte,1582
e57efce2,Julho,Filial Norte,1302
1ac900b5,Maio,Matriz,4261
af79825f,Maio,Filial Sul,3032
ec73880b,Janeiro,Matriz,4263
f9a9a12c,Dezembro,Matriz,348
2e75766d,Janeiro,Matriz,943
f333716a,Outubro,Matriz,1892
3cf9da74,Abril,Filial Sul,3920
0ea9426c,Setembro,Filial Norte,387
4afa69fd,Marco,Filial Norte,2012
9043d8b3,Junho,Filial Norte,1122
5a04407e,Novembro,Filial Norte,2404
7033013c,Abril,Filial Sul,214
c7a9a832,Agosto,Filial Nordeste,3781
52526876,Junho,Filial Norte,537
ec5343b6,Fevereiro,Filial Norte,4955
667ebe07,Maio,Filial Sul,3591
57e508b3,Setembro,Matriz,3498
382251dc,Janeiro,Matriz,1895
2a1f7a1e,Abril,Filial Norte,1419
fae472cf,Junho,Filial Norte,378
175ffaac,Julho,Filial Nordeste,3661
bdf9744c,Junho,Matriz,4273
8a085930,Setembro,Filial Sul,4278
0db20d1d,Setembro,Matriz,1622
be88d469,Setembro,Filial Sul,1734
fdb6b647,Abril,Filial Sul,3374
d3103604,Marco,Filial Nordeste,2719
d4672b32,Abril,Filial Sul,1523
831f25ad,Marco,Filial Norte,1502
d627c632,Outubro,Filial Nordeste,3589
d72affd7,Outubro,Filial Norte,4791
48ab0a6b,Setembro,Filial Sul,436
7951a300,Setembro,Filial Sul,2434
89f946e7,Novembro,Filial Norte,4295
9fef643c,Junho,Matriz,3121
02562025,Novembro,Matriz,1934
dcf142d9,Dezembro,Matriz,760
fbcd3ded,Setembro,Filial Nordeste,419
65cfbcca,Maio,Filial Nordeste,217
8212f77d,Fevereiro,Filial Nordeste,1722
69cd58bd,Outubro,Matriz,2593
b8b31a00,Janeiro,Filial Nordeste,3995
5f38e4b0,Dezembro,Filial Sul,2295
8a95e14c,Julho,Filial Sul,1785
f3ae6e47,Marco,Filial Sul,3426
272610b6,Agosto,Filial Norte,2274
d850569b,Novembro,Filial Norte,2535
4201ddb7,Maio,Matriz,948
3fb219c7,Abril,Filial Norte,1333
cc742440,Julho,Filial Sul,2496
1d562326,Abril,Filial Nordeste,4044
105e0ead,Julho,Filial Nordeste,4866
1db7d9d1,Dezembro,Matriz,3442
80947e31,Janeiro,Matriz,2268
b4f9db4d,Setembro,Filial Nordeste,1772
fa335317,Dezembro,Filial Sul,1959
8e986668,Janeiro,Filial Norte,1084
29a21061,Outubro,Filial Nordeste,4571
0df064ea,Julho,Filial Norte,2238
1c5fa23b,Abril,Filial Sul,4779
d115765a,Agosto,Matriz,1790
b0f6e3d6,Novembro,Filial Sul,2300
6507245f,Julho,Filial Sul,593
1e52ab5a,Dezembro,Filial Sul,3877
a34b5f9d,Dezembro,Filial Sul,261
0e075f12,Abril,Filial Nordeste,3191
d78ba1e0,Maio,Matriz,1423
37395c4f,Marco,Filial Nordeste,742
59836dc9,Dezembro,Filial Nordeste,2981
0eb8ccf6,Dezembro,Matriz,3915
6e6d1b48,Dezembro,Filial Sul,184
6973c04b,Abril,Filial Norte,141
37797a7e,Setembro,Matriz,1261
1268bb4b,Janeiro,Filial Nordeste,1555
6f3c9e37,Julho,Matriz,4223
0dad2956,Julho,Filial Nordeste,2085
b0645a06,Novembro,Filial Nordeste,1145
6a62d7fc,Julho,Filial Sul,3200
dc307d81,Abril,Matriz,4017
4bec78db,Abril,Filial Nordeste,3089
3eac4cad,Junho,Matriz,775
f33aaf20,Julho,Filial Sul,2176
a2b37965,Novembro,Filial Sul,4246
d58d0834,Abril,Filial Norte,1304
f34dc6f8,Agosto,Filial Nordeste,618
1d8c76c7,Outubro,Filial Sul,2835
0cb64c65,Abril,Filial Sul,2056
25555eab,Janeiro,Filial Sul,4614
df855e5c,Abril,Matriz,4303
63d5b0e1,Maio,Matriz,736
7b83ddd0,Setembro,Filial Nordeste,3917
4d392f98,Setembro,Filial Sul,717
ea4b95b6,Setembro,Matriz,1359
bf22ae01,Outubro,Filial Sul,1415
69f719ea,Novembro,Filial Norte,1200
5feccac3,Junho,Filial Sul,1992
aa6c8623,Agosto,Filial Sul,3401
e4d2dc17,Maio,Filial Nordeste,2785
80749539,Julho,Filial Sul,1534
75a8fbd5,Agosto,Matriz,2409
085bde04,Julho,Filial Nordeste,3633
1b7bc2ad,Agosto,Matriz,3550
f08e25e5,Novembro,Matriz,2814
3d73839c,Agosto,Filial Nordeste,2694
b6aebb62,Fevereiro,Filial Nordeste,138
8980d581,Fevereiro,Filial Sul,4682
f33dfb8d,Junho,Filial Sul,1415
a03ed3d7,Abril,Filial Norte,4646
e9fd560f,Fevereiro,Filial Norte,3364
70583d56,Junho,Filial Norte,2505
641e8183,Fevereiro,Filial Norte,817
2ed1f6f9,Junho,Matriz,1086
b3941712,Fevereiro,Filial Norte,375
210ba26b,Fevereiro,Filial Sul,283
3c9feb7d,Setembro,Matriz,3102
6039495e,Novembro,Filial Nordeste,4109
9cd76142,Novembro,Matriz,2984
05dea414,Junho,Filial Sul,1657
c69fd470,Setembro,Filial Norte,373
9bfdef40,Outubro,Filial Nordeste,2341
50615bbf,Setembro,Filial Sul,4216
0b941817,Setembro,Filial Nordeste,2095
e2b82056,Maio,Filial Sul,4343
139f97b1,Marco,Matriz,4686
61e46083,Dezembro,Filial Norte,2477
3e5887f8,Outubro,Filial Sul,1718
35309b40,Junho,Filial Nordeste,1279
dfebd359,Agosto,Filial Sul,2819
655da3a7,Novembro,Matriz,1441
a6770aa9,Agosto,Matriz,2043
70cfa68c,Marco,Matriz,4037
bed3c6cd,Abril,Filial Norte,2130
c618f9da,Janeiro,Matriz,4025
a565fb73,Julho,Filial Norte,2597
62288e6d,Marco,Filial Sul,1398
71a6bc81,Janeiro,Filial Sul,3820
0a8de07c,Marco,Filial Sul,2477
97594470,Setembro,Filial Norte,936
98f748d8,Abril,Filial Sul,1225
d7260427,Agosto,Filial Nordeste,3563
c9d39a67,Julho,Matriz,465
275335c2,Agosto,Filial Norte,2719
4c42f23e,Agosto,Filial Norte,2604
d672611e,Julho,Matriz,4795
0e779ad3,Abril,Matriz,4021
bebcdc29,Junho,Filial Sul,1636
6a66a4e5,Fevereiro,Filial Sul,238
8725e79d,Julho,Filial Nordeste,3392
f72dac0a,Abril,Filial Sul,616
ca831056,Abril,Matriz,3463
8270df25,Junho,Filial Sul,2655
c2710adb,Abril,Filial Nordeste,2159
2f193531,Setembro,Filial Norte,784
bd85af62,Janeiro,Matriz,3489
8bfa5856,Janeiro,Filial Sul,1739
d08234d3,Dezembro,Filial Norte,473
db4356d5,Marco,Matriz,1279
fca9b5fd,Setembro,Matriz,4322
75c02606,Abril,Filial Nordeste,1303
c63808cf,Abril,Matriz,4280
cc6ec75d,Janeiro,Filial Nordeste,3957
73d918b0,Julho,Matriz,1138
6dda86ab,Novembro,Filial Nordeste,2009
b1e39731,Marco,Matriz,834
48343d7c,Fevereiro,Filial Nordeste,522
c16ef503,Janeiro,Matriz,2357
221503b6,Marco,Filial Norte,3798
22314923,Novembro,Filial Sul,3401
e56b8cae,Julho,Filial Norte,4090
81deb032,Maio,Filial Sul,4607
eed394b4,Junho,Filial Sul,436
cd0bf86e,Maio,Filial Nordeste,4928
5d63fe25,Setembro,Matriz,2673
389a206a,Marco,Filial Norte,1027
c54d6fa8,Maio,Filial Nordeste,1894
1a194cd2,Novembro,Filial Norte,2346
17c44230,Dezembro,Filial Sul,3714
7f00e484,Setembro,Matriz,712
aa426c37,Julho,Filial Nordeste,3379
2c9b200e,Fevereiro,Matriz,4008
49d75e34,Agosto,Filial Nordeste,2466
0c30102c,Abril,Matriz,2094
067730ae,Novembro,Filial Sul,1308
48149b1b,Janeiro,Filial Norte,3724
e8570a06,Setembro,Matriz,3733
a750925b,Outubro,Filial Norte,769
090396f3,Agosto,Filial Nordeste,3336
e54692ee,Marco,Filial Norte,250
