Id_Transacao,Mes,Loja,Valor
9be5469a,Marco,Matriz,4956
99d540ba,Abril,Filial Nordeste,940
22ae7954,Abril,Filial Sul,3298
d502de4b,Setembro,Filial Norte,3615
92163f62,Junho,Filial Norte,1366
9a9f7622,Abril,Matriz,4494
a851510a,Marco,Filial Nordeste,4042
564cd606,Novembro,Filial Sul,1655
ed5bae0e,Janeiro,Filial Sul,3534
2f651f2d,Novembro,Filial Norte,3430
cbd683b1,Dezembro,Filial Sul,251
5f7010a5,Julho,Filial Nordeste,4283
bb4316b7,Janeiro,Matriz,4364
f343768a,Janeiro,Filial Sul,4026
66caf6bc,Dezembro,Filial Nordeste,3253
b4cb6e83,Marco,Filial Nordeste,2777
303fb88d,Agosto,Filial Sul,1367
63884a47,Outubro,Matriz,2056
aa768eee,Fevereiro,Filial Nordeste,253
8fb6de09,Setembro,Filial Sul,2862
9815c125,Junho,Matriz,3595
468153e3,Novembro,Filial Norte,3514
f7de85b1,Abril,Filial Sul,3705
4793b41d,Julho,Filial Nordeste,4529
c4f99032,Janeiro,Filial Sul,817
8e367faf,Abril,Filial Sul,4586
adf3b870,Marco,Filial Nordeste,244
89f44cf2,Fevereiro,Filial Sul,3495
fe107756,Setembro,Filial Norte,1313
4ac20cb2,Agosto,Filial Nordeste,2450
3add9107,Outubro,Matriz,759
26be78b1,Abril,Filial Nordeste,2859
9a2bdd9b,Abril,Filial Sul,2787
faca9be3,Fevereiro,Filial Sul,332
ea0a5060,Dezembro,Filial Norte,1940
18d951c2,Dezembro,Filial Norte,4258
4db1aaae,Abril,Filial Sul,779
911495d4,Setembro,Filial Nordeste,2516
3d583951,Marco,Filial Norte,2555
6918c1d1,Abril,Filial Nordeste,1601
d4349e43,Agosto,Filial Sul,2302
da73dae1,Setembro,Filial Nordeste,1959
2111980f,Fevereiro,Filial Norte,3017
3adcaa41,Novembro,Filial Sul,616
564dee13,Maio,Filial Norte,789
5c1cde40,Maio,Filial Norte,709
f53e9872,Julho,Filial Norte,4876
08ddc495,Fevereiro,Matriz,499
8fd2f1f9,Abril,Filial Nordeste,180
20fcb08a,Junho,Filial Nordeste,765
34552f1d,Setembro,Filial Norte,2078
f36c7dc9,Janeiro,Matriz,4789
8ee3004d,Janeiro,Filial Sul,823
eb0201a6,Agosto,Filial Norte,1203
b1b1d34d,Junho,Matriz,4545
9f0113d9,Maio,Matriz,2119
6800f288,Fevereiro,Filial Norte,4557
dc4cee95,Dezembro,Filial Nordeste,631
6ac70222,Maio,Filial Norte,4780
44ba0342,Outubro,Filial Nordeste,4712
e81313f9,Agosto,Filial Sul,3866
d38b2022,Marco,Filial Sul,2087
081d4b04,Fevereiro,Matriz,3943
072974c6,Setembro,Matriz,242
9ef74757,Janeiro,Filial Sul,4965
f6e1661a,Abril,Filial Sul,4359
dcf7939d,Julho,Filial Norte,1727
ccc3c459,Outubro,Filial Nordeste,2477
49c6318f,Janeiro,Filial Norte,229
73144f54,Julho,Filial Norte,3726
40cc82b1,Agosto,Filial Sul,3853
434084d0,Maio,Filial Nordeste,2221
c69ab3f5,Junho,Filial Norte,3814
58e3061c,Janeiro,Filial Norte,4028
a2d4ae51,Novembro,Filial Sul,2087
ce5977be,Agosto,Matriz,1268
2f453647,Maio,Filial Nordeste,3768
edb4de2c,Abril,Filial Sul,3690
d3d31aa4,Outubro,Filial Sul,1941
7d498bf9,Abril,Filial Nordeste,4916
dfd7c7e5,Maio,Filial Nordeste,2969
248e48f9,Julho,Filial Norte,3679
d1baa519,Junho,Matriz,4345
86c40bcb,Marco,Matriz,3076
148ecc2a,Marco,Matriz,1785
40489ab7,Junho,Filial Norte,1579
eddda25e,Janeiro,Filial Norte,1317
bc92fd87,Dezembro,Matriz,4237
87367b49,Novembro,Filial Norte,904
17d8a7f8,Dezembro,Filial Norte,930
23149d97,Junho,Filial Norte,291
4c739da8,Maio,Matriz,246
55f8e750,Maio,Filial Norte,4266
38f08b0e,Maio,Matriz,4441
389434c9,Marco,Matriz,1776
42cd38d3,Fevereiro,Filial Nordeste,1627
ea2fd181,Junho,Filial Norte,2325
2e2f8523,Fevereiro,Filial Nordeste,4567
b80ad4c3,Janeiro,Filial Nordeste,2972
1259359e,Maio,Filial Sul,3755
83717a7f,Novembro,Filial Nordeste,4393
aa3a1800,Novembro,Filial Nordeste,882
90a3d5d9,Abril,Filial Nordeste,3349
be8cc823,Dezembro,Filial Sul,2360
19160f1e,Agosto,Filial Nordeste,2582
45cbf31f,Abril,Filial Norte,1034
d8e5bc12,Novembro,Matriz,1196
0c0f6dcc,Novembro,Matriz,1780
d591182c,Junho,Matriz,4316
13e1c33b,Junho,Filial Sul,1083
9fb7dc41,Marco,Filial Norte,3355
1359a9b6,Marco,Filial Nordeste,748
e9166c8a,Novembro,Filial Nordeste,3641
ee569f78,Outubro,Filial Norte,3950
63993947,Janeiro,Filial Sul,3074
a90a9659,Marco,Filial Norte,3581
a1f8d081,Janeiro,Filial Norte,3413
b4f99fd6,Maio,Filial Sul,2336
e43ae177,Julho,Filial Nordeste,925
e0d21f4a,Dezembro,Filial Sul,908
2fbaaac0,Marco,Matriz,3437
be875a4b,Abril,Filial Sul,475
b8c3e42b,Setembro,Matriz,2441
c2af4750,Agosto,Matriz,4403
280c1912,Junho,Filial Nordeste,1293
c6474385,Novembro,Matriz,834
0c71a9b3,Agosto,Filial Norte,2333
bab7b025,Setembro,Filial Norte,4113
e9c217fb,Dezembro,Filial Norte,1150
2df13fb9,Dezembro,Matriz,861
71f83c3e,Marco,Matriz,4191
ca2be8d5,Setembro,Matriz,749
3c9dbc4a,Abril,Filial Norte,2808
91b4ba72,Fevereiro,Filial Nordeste,2638
f3c36b37,Abril,Filial Nordeste,1309
890d7e76,Janeiro,Matriz,3761
e2c15690,Dezembro,Filial Norte,1674
b05c11fe,Outubro,Matriz,2948
3c2f46a1,Maio,Filial Norte,1086
ff850b7b,Novembro,Matriz,1210
77638ba4,Novembro,Matriz,4728
f0f0fcd8,Dezembro,Filial Nordeste,305
73bbdb3e,Janeiro,Filial Nordeste,3471
c3a8dd47,Abril,Matriz,1849
f0d19005,Junho,Filial Nordeste,4777
75e8241b,Agosto,Filial Norte,1867
f3272510,Abril,Filial Sul,4940
662fe9da,Agosto,Matriz,3324
ce578df1,Fevereiro,Filial Norte,932
4ebcc569,Novembro,Filial Sul,3531
918803ca,Setembro,Filial Nordeste,754
68052dcd,Fevereiro,Matriz,2184
c8dbb747,Fevereiro,Filial Sul,3333
510c4314,Novembro,Matriz,2050
92c485bb,Julho,Filial Norte,2831
a4064e4f,Marco,Filial Sul,877
b23ea489,Setembro,Filial Sul,374
bd567151,Dezembro,Matriz,2026
bbeaa86e,Dezembro,Filial Norte,2174
fcaf20ab,Julho,Filial Nordeste,1726
f931de1e,Maio,Filial Sul,3536
db9111d6,Julho,Filial Sul,2194
72533edb,Junho,Matriz,1031
6c4ba7c8,Maio,Filial Nordeste,1294
c0b7ac38,Abril,Filial Norte,3623
968332ec,Dezembro,Matriz,4665
467c8f4e,Marco,Filial Nordeste,2191
415f80fa,Novembro,Filial Norte,956
470846ec,Junho,Filial Norte,1775
acce5630,Junho,Filial Sul,2655
4bb82200,Agosto,Matriz,842
f42474af,Agosto,Filial Norte,1189
54190646,Agosto,Filial Nordeste,4591
9911b991,Setembro,Filial Sul,738
fd9a2726,Agosto,Filial Sul,2934
ac300911,Marco,Filial Norte,3378
cd6e229b,Julho,Filial Sul,1959
829b4a00,Junho,Filial Nordeste,511
11209cbc,Outubro,Filial Sul,4459
89b33123,Setembro,Matriz,381
0513aabf,Outubro,Filial Sul,1096
84bc2676,Novembro,Matriz,408
73c6e01c,Agosto,Matriz,1950
5cc02e47,Outubro,Filial Sul,3414
98cdbd71,Marco,Filial Sul,2289
0ea69e25,Agosto,Filial Norte,2920
c5cd07fa,Julho,Filial Sul,1611
d3337d02,Julho,Filial Norte,4615
7bdd5e47,Outubro,Matriz,3311
f8424fef,Setembro,Filial Sul,1242
bda1fc7e,Julho,Filial Norte,2917
356ae97e,Agosto,Filial Nordeste,2309
67419dd7,Marco,Matriz,2618
02540dde,Outubro,Filial Sul,4579
2dc43d93,Julho,Filial Nordeste,3940
b876c34d,Marco,Filial Norte,1682
7aae4949,Maio,Filial Norte,771
5fc839ed,Novembro,Matriz,4876
c4fd7694,Abril,Filial Norte,2383
05f6f189,Fevereiro,Filial Sul,4847
8beaa9ea,Novembro,Filial Sul,3548
e4c43b12,Novembro,Filial Sul,468
136f0a4c,Novembro,Filial Sul,4888
b9bc9975,Abril,Filial Nordeste,3037
a9f42150,Novembro,Filial Nordeste,1828
127c5cf0,Outubro,Filial Nordeste,1236
46c6ad64,Setembro,Filial Norte,1934
a95310cb,Setembro,Filial Nordeste,3980
734b9ada,Marco,Filial Nordeste,2709
935baa70,Marco,Filial Sul,259
eda2b639,Julho,Filial Sul,2544
e123677d,Julho,Matriz,3590
e21b574f,Agosto,Filial Norte,1246
ae897cb4,Setembro,Filial Nordeste,119
eb76f39e,Fevereiro,Filial Nordeste,2308
176eadda,Marco,Filial Nordeste,1663
af2e3d22,Setembro,Filial Norte,1994
231e47f7,Maio,Matriz,2210
780b04c4,Fevereiro,Filial Sul,2765
5ac11277,Agosto,Filial Norte,4272
de8e3180,Abril,Filial Norte,3835
037b035f,Setembro,Filial Sul,2478
e1f4f63e,Marco,Filial Norte,2196
ca076b7b,Maio,Filial Nordeste,942
85efbd8f,Abril,Filial Norte,4281
8d42d08e,Novembro,Filial Sul,3405
8c847a2d,Julho,Matriz,2229
c7e9245e,Dezembro,Filial Sul,2059
b0d90cad,Novembro,Filial Nordeste,4604
1171c7d8,Junho,Filial Sul,4637
8e9da34f,Julho,Matriz,2742
3859da47,Agosto,Matriz,4209
2e78faa4,Outubro,Filial Sul,2618
d387a378,Abril,Matriz,4514
ee52d33b,Outubro,Matriz,1399
fa38659d,Novembro,Filial Nordeste,150
21d3fbb5,Janeiro,Matriz,1749
8f8ff94e,Marco,Filial Sul,1754
5fdfa1be,Junho,Filial Sul,4842
57f20643,Setembro,Matriz,224
16bb5aea,Setembro,Filial Norte,2340
b5733b3d,Maio,Filial Nordeste,4826
a78f8c25,Abril,Filial Nordeste,2192
7024a8d7,Maio,Matriz,3707
07caa97d,Abril,Matriz,3652
1b49d245,Julho,Filial Norte,4024
b22e24fb,Junho,Filial Norte,4593
43b3299c,Novembro,Matriz,2973
7e3bb582,Fevereiro,Filial Sul,3458
04972dc5,Setembro,Filial Norte,2395
ada03817,Setembro,Filial Sul,1693
21704e53,Maio,Filial Norte,1114
4b5467aa,Dezembro,Filial Sul,4048
2e82c049,Dezembro,Matriz,4338
c0b18989,Fevereiro,Filial Norte,3676
a8f16c80,Junho,Filial Sul,1710
7bc4c1fa,Fevereiro,Filial Norte,4473
3e1f0e8f,Marco,Filial Nordeste,3312
f704c0a2,Fevereiro,Filial Norte,3026
559545b0,Fevereiro,Filial Nordeste,1519
96c92720,Julho,Filial Sul,3974
656a0c06,Fevereiro,Filial Nordeste,3627
681dbb80,Marco,Matriz,3987
6af54c3b,Dezembro,Filial Sul,4648
9af7e213,Abril,Filial Nordeste,3033
6666b2e8,Abril,Filial Norte,3220
9bdefbf1,Fevereiro,Filial Norte,942
e3e44b41,Janeiro,Filial Nordeste,978
c06d4f50,Outubro,Filial Norte,2091
192af840,Julho,Filial Norte,1225
2b1e3166,Agosto,Filial Norte,243
aec1edc5,Junho,Filial Nordeste,4522
b60f529b,Outubro,Filial Nordeste,2281
7050e0f4,Junho,Matriz,547
74fa7407,Julho,Filial Sul,4228
0b9f2ab5,Abril,Matriz,1813
0ea78deb,Agosto,Filial Nordeste,838
fc3cbd17,Novembro,Matriz,4839
e690e1c8,Janeiro,Filial Sul,769
5c7ff38e,Outubro,Filial Nordeste,4061
5e9ba641,Outubro,Filial Sul,302
ba172dd0,Julho,Matriz,2006
a36a9bf5,Abril,Matriz,224
5ec11424,Maio,Filial Norte,4144
c282e711,Setembro,Filial Norte,2679
2e31ba19,Marco,Matriz,3600
4cee040e,Marco,Filial Nordeste,1843
d2910ed3,Julho,Filial Norte,2391
0c5c5497,Novembro,Filial Sul,3261
1f480110,Dezembro,Filial Nordeste,3332
fcc228e4,Outubro,Filial Norte,580
f643dace,Setembro,Filial Norte,2161
4773061a,Agosto,Filial Sul,2727
9afc8636,Maio,Filial Nordeste,1206
98769918,Outubro,Filial Nordeste,1257
b44f548c,Julho,Filial Norte,1653
f4ad0838,Novembro,Matriz,1892
1d0a12ef,Agosto,Filial Norte,1757
a3a2741c,Junho,Filial Sul,2557
f3d58e9c,Fevereiro,Filial Nordeste,3269
ae06cdc9,Agosto,Filial Nordeste,4551
a2f7db06,Janeiro,Matriz,1740
9a8dc0fe,Junho,Filial Norte,1496
b7aed657,Agosto,Filial Nordeste,1921
f7f4fef0,Outubro,Filial Nordeste,2022
84d5816f,Maio,Filial Sul,3827
e4afb468,Janeiro,Filial Norte,1505
2e4b0aa3,Dezembro,Filial Nordeste,1987
19c54624,Marco,Filial Norte,4793
7da31462,Junho,Filial Nordeste,2969
6b390bab,Novembro,Filial Sul,1976
23e48926,Dezembro,Filial Sul,2234
75d3b438,Agosto,Filial Sul,4482
adbc88aa,Julho,Filial Norte,1890
e85c7ce0,Marco,Filial Norte,1432
bf64ec37,Dezembro,Matriz,2975
769269ab,Janeiro,Filial Sul,1155
96a92a1f,Maio,Filial Norte,1654
00e08be0,Marco,Filial Norte,510
39d88c09,Maio,Filial Sul,4610
76571513,Janeiro,Filial Nordeste,3549
eba134db,Marco,Filial Norte,2589
15e46fb3,Julho,Matriz,3869
69496aa8,Dezembro,Filial Sul,409
2c70696e,Julho,Filial Nordeste,3446
1e097047,Julho,Matriz,4860
1ad60ef8,Julho,Filial Sul,4311
fdd3c4d4,Agosto,Filial Nordeste,4743
e2428b43,Marco,Filial Sul,919
850c0bb7,Outubro,Filial Sul,4910
80389a41,Fevereiro,Filial Sul,1681
3760b5c5,Setembro,Filial Nordeste,1260
12f97f58,Abril,Matriz,618
35d6619c,Novembro,Filial Norte,1675
4a3e6c70,Novembro,Filial Nordeste,3912
a3a9cd96,Maio,Matriz,1577
fa8ce76a,Abril,Filial Sul,2611
68f91b91,Fevereiro,Filial Sul,4878
181e79a5,Janeiro,Matriz,2347
6da5e0d2,Dezembro,Matriz,907
987c7fbe,Setembro,Filial Sul,2241
00231456,Maio,Filial Nordeste,2306
9d429b4b,Julho,Matriz,1697
8f667e93,Maio,Filial Nordeste,820
3434e4de,Setembro,Matriz,2429
db11e608,Marco,Filial Nordeste,4631
35222b1d,Outubro,Filial Sul,3446
d3966e00,Julho,Filial Norte,1652
c73be8c9,Janeiro,Matriz,1744
b9cef580,Novembro,Filial Norte,680
94583695,Setembro,Filial Norte,166
d0d2ed66,Fevereiro,Filial Nordeste,1358
52330947,Outubro,Filial Norte,1479
70d8b7dc,Maio,Matriz,2154
ad1dc916,Novembro,Filial Sul,1791
0cce774a,Janeiro,Matriz,1743
0414fd23,Janeiro,Filial Norte,245
ac08e33f,Janeiro,Filial Sul,1241
25b4c04e,Setembro,Filial Sul,4711
b9737665,Dezembro,Filial Sul,3394
c4c2b2c0,Novembro,Filial Sul,3978
06aa8d72,Outubro,Filial Norte,4572
10032c91,Agosto,Filial Nordeste,3599
83c151cf,Agosto,Filial Sul,1739
e4120def,Setembro,Matriz,3223
172b1065,Maio,Filial Nordeste,4054
768c56e6,Outubro,Filial Norte,4669
a15fb079,Abril,Filial Sul,900
0446c093,Setembro,Filial Sul,1895
133d9a45,Abril,Filial Norte,2331
dd2b942a,Julho,Filial Sul,638
19babbed,Abril,Matriz,2282
5a04707c,Janeiro,Filial Sul,1133
dde0e86a,Agosto,Filial Norte,1452
e9858b6b,Dezembro,Matriz,4124
e552eef7,Julho,Filial Norte,677
f923b909,Dezembro,Filial Sul,1964
2229bb69,Junho,Filial Norte,3362
9a636ae0,Outubro,Matriz,1903
d9f3a345,Fevereiro,Matriz,2887
cc1b3b78,Dezembro,Filial Norte,4769
5f6ab6e7,Novembro,Filial Sul,2919
120c1849,Fevereiro,Matriz,435
9e5a98ad,Novembro,Filial Norte,3271
975094db,Agosto,Matriz,3881
e68b68c3,Dezembro,Filial Sul,4329
4a996ba2,Junho,Filial Nordeste,762
6145180c,Julho,Filial Nordeste,4638
5ea1fa13,Maio,Filial Norte,2373
8ef93160,Julho,Filial Sul,3845
7b701e35,Junho,Filial Nordeste,4423
b2ea3c0d,Julho,Matriz,3362
a139976b,Abril,Filial Sul,3555
6c28023d,Novembro,Filial Nordeste,1372
6e821948,Junho,Filial Sul,3470
f95d9301,Janeiro,Filial Nordeste,2962
38833d5a,Setembro,Matriz,998
940fa822,Janeiro,Filial Norte,2348
e7d28cc1,Junho,Matriz,3100
d5652680,Outubro,Filial Sul,2728
5334eca5,Abril,Filial Norte,3073
72d8e39c,Dezembro,Filial Sul,3937
fde939f6,Setembro,Filial Sul,4430
a10a0fed,Dezembro,Filial Nordeste,2902
a5e41496,Marco,Matriz,3354
1377fcd2,Marco,Filial Sul,2584
699049e7,Novembro,Filial Norte,4645
b9433a07,Agosto,Filial Norte,2390
ae5195ed,Maio,Filial Nordeste,4558
0d0ec940,Dezembro,Filial Sul,308
9b5c3721,Julho,Filial Nordeste,554
a186bb3f,Setembro,Filial Sul,645
3a76d3df,Outubro,Matriz,3052
c403d745,Fevereiro,Filial Nordeste,3467
e03b05ed,Setembro,Filial Nordeste,3417
453eefee,Abril,Filial Sul,1172
baa38313,Agosto,Filial Norte,2867
a26ae811,Junho,Matriz,1276
f8d917c4,Agosto,Filial Norte,1336
1c0caac8,Dezembro,Filial Sul,3237
a99ddce9,Dezembro,Filial Norte,2914
10fc35a4,Fevereiro,Filial Sul,2321
26d53449,Outubro,Filial Nordeste,4921
a4b2e836,Janeiro,Filial Norte,1347
a091a00c,Dezembro,Matriz,1257
67b469a3,Marco,Matriz,3197
9f9773b0,Janeiro,Filial Nordeste,2255
b93561c7,Outubro,Filial Norte,3776
7168a903,Outubro,Matriz,2931
45baaecd,Abril,Matriz,4843
b06fd0a9,Abril,Filial Sul,4533
95d51ad9,Outubro,Matriz,2557
b4a30e15,Dezembro,Filial Sul,3036
34fd0c75,Outubro,Filial Sul,1612
1ca29b24,Dezembro,Filial Sul,1289
c00e5b62,Fevereiro,Filial Norte,3139
52070aa8,Dezembro,Matriz,900
e3584247,Abril,Matriz,3052
8163a8cb,Dezembro,Matriz,4617
12e9f868,Marco,Matriz,333
f9298c4d,Janeiro,Filial Nordeste,4177
a911ae13,Outubro,Filial Nordeste,4050
be43de20,Julho,Matriz,1381
14d3a593,Dezembro,Filial Norte,3689
3be06b30,Julho,Filial Norte,3397
e2fbf789,Novembro,Filial Norte,801
f6223baa,Fevereiro,Matriz,217
d0968920,Outubro,Filial Sul,4989
7644d46e,Marco,Filial Nordeste,2984
ecda40a1,Junho,Matriz,2950
1d460048,Janeiro,Filial Sul,4826
0a898020,Outubro,Filial Norte,3567
239f2747,Agosto,Filial Sul,2709
dfc3588f,Agosto,Matriz,260
1703230b,Setembro,Filial Nordeste,3249
9eb8ab4b,Julho,Filial Sul,1034
c502c430,Novembro,Filial Norte,4426
a7656639,Novembro,Filial Sul,136
468a83fa,Setembro,Filial Norte,3555
2e1a54db,Dezembro,Filial Nordeste,1437
44a33a66,Dezembro,Matriz,1569
707f25ee,Setembro,Filial Norte,4311
5c35b525,Dezembro,Filial Nordeste,3347
4c773ffd,Dezembro,Filial Norte,808
f8f3f6b6,Outubro,Filial Nordeste,4086
d9dfcf4b,Marco,Filial Sul,4282
f35968a1,Janeiro,Filial Sul,3486
cc29e77a,Novembro,Filial Nordeste,2254
5011aa43,Dezembro,Filial Nordeste,4286
990b14d5,Marco,Filial Norte,4893
60f08e2b,Janeiro,Matriz,2131
0f8453f8,Abril,Filial Nordeste,3113
b5e736c4,Marco,Filial Norte,1287
82a85a31,Maio,Matriz,2448
f208e116,Marco,Filial Nordeste,4645
f5232fd8,Junho,Filial Norte,431
b0533588,Outubro,Filial Sul,322
f77bea7a,Julho,Filial Norte,1793
3b5a9c44,Marco,Filial Nordeste,2967
63d5085b,Novembro,Filial Nordeste,3519
b41d0ef8,Setembro,Filial Sul,1754
5329ed3d,Dezembro,Filial Sul,3283
87a834ce,Maio,Filial Nordeste,3592
2d273d5a,Janeiro,Filial Norte,2018
06e5e0ae,Dezembro,Filial Norte,416
ef87bc1e,Marco,Filial Norte,1149
d438fe5b,Setembro,Filial Norte,2275
b73fceef,Abril,Filial Nordeste,2734
bbf1fa06,Maio,Filial Nordeste,2218
72f024ac,Fevereiro,Matriz,3923
b813255a,Janeiro,Filial Norte,691
2247b12d,Novembro,Filial Norte,2042
dd22ff1f,Agosto,Filial Sul,4133
68d45f33,Junho,Filial Norte,3669
941a6e38,Fevereiro,Matriz,4120
8cc37d2a,Abril,Filial Norte,1671
1334e5ed,Fevereiro,Filial Nordeste,3178
a9a17246,Novembro,Filial Nordeste,3277
9b70f6da,Junho,Filial Sul,4235
37b781c4,Setembro,Filial Nordeste,3225
a81bad7b,Novembro,Filial Norte,4519
a6ce8e24,Junho,Matriz,543
22c3ed02,Janeiro,Filial Sul,764
94bc5478,Agosto,Filial Sul,2151
5f007821,Setembro,Matriz,889
418168f3,Junho,Filial Nordeste,4702
6057c2d8,Agosto,Filial Sul,985
f60feefb,Abril,Matriz,300
71107c69,Dezembro,Filial Sul,1671
6ea04854,Dezembro,Matriz,1886
6bfcf375,Marco,Matriz,1829
6acb98b4,Abril,Filial Nordeste,4466
58dcb6c1,Dezembro,Filial Sul,1541
cea9d70e,Setembro,Filial Nordeste,4586
acbf2980,Marco,Filial Sul,364
85a692ce,Marco,Filial Sul,1851
a8db7e78,Novembro,Filial Norte,678
e81d0429,Janeiro,Filial Norte,132
ee0d9438,Fevereiro,Filial Nordeste,592
b8c6f68e,Dezembro,Filial Sul,3223
28d857cd,Dezembro,Filial Norte,1810
178c5976,Marco,Filial Norte,4667
6a0da1e5,Maio,Filial Sul,2818
6ff8a597,Maio,Filial Norte,1601
f5391ae9,Junho,Filial Sul,1106
07684a39,Abril,Matriz,1337
8f23692c,Julho,Filial Nordeste,3642
60623d5d,Agosto,Filial Nordeste,2537
71dab650,Junho,Filial Norte,2414
3950a0d4,Junho,Filial Sul,4725
05346f68,Junho,Matriz,1279
f3e07d38,Junho,Filial Norte,1375
9ad1ecc0,Outubro,Filial Sul,474
478fa085,Agosto,Filial Nordeste,2827
7afa9bfe,Janeiro,Matriz,1971
cc9fc111,Junho,Matriz,512
fcb3a47c,Setembro,Matriz,4631
0fac0fbd,Dezembro,Filial Norte,3981
b4b5be6e,Dezembro,Filial Sul,2050
d2e95264,Agosto,Matriz,4866
375bd69f,Janeiro,Filial Norte,453
c88cc634,Fevereiro,Filial Norte,1994
0c28add1,Marco,Filial Norte,2882
098b0dd5,Julho,Filial Nordeste,1835
162c7d5e,Junho,Matriz,3857
fab13bc9,Agosto,Filial Sul,4088
4c49b7ed,Abril,Filial Norte,2271
3a3a7939,Julho,Filial Norte,1341
fc772de2,Fevereiro,Filial Nordeste,4941
65be2dc6,Novembro,Filial Norte,1289
a870fad9,Setembro,Filial Nordeste,1623
d94ae81b,Maio,Matriz,1477
65635112,Outubro,Filial Sul,1325
11160905,Abril,Matriz,3005
876b7c53,Julho,Matriz,1045
ae0ed17d,Marco,Filial Nordeste,2489
aed3d6d9,Marco,Filial Nordeste,3327
7d80bfbe,Setembro,Filial Sul,2975
bc958cd7,Outubro,Matriz,1994
0b7319ad,Dezembro,Filial Nordeste,208
55930c6a,Agosto,Filial Sul,1018
1d7dd314,Dezembro,Matriz,3668
c331057e,Marco,Matriz,1507
00cea500,Abril,Filial Norte,2252
c438210b,Maio,Matriz,2115
3f7dcba1,Maio,Filial Sul,616
086be035,Janeiro,Filial Nordeste,2144
cd99a1ec,Setembro,Filial Norte,3516
643fafb5,Outubro,Matriz,4084
eb806cc2,Outubro,Filial Nordeste,3655
2cbdee52,Novembro,Matriz,4096
090f3d6d,Agosto,Filial Sul,2796
688f3463,Abril,Filial Norte,878
75ac78fe,Novembro,Filial Sul,4304
06502f24,Maio,Filial Nordeste,3864
0ea024ee,Junho,Filial Nordeste,2139
963eb9ce,Setembro,Filial Sul,2886
782766b2,Setembro,Matriz,2619
2e77faa0,Abril,Filial Sul,3034
9788be4c,Junho,Filial Norte,1980
4e855600,Abril,Filial Nordeste,1889
704ae5db,Abril,Matriz,2549
be3f04b9,Setembro,Matriz,4737
0ffbb9f0,Julho,Filial Norte,1492
2f2b25ba,Novembro,Filial Nordeste,2859
e77a54ad,Dezembro,Filial Sul,3034
dcea086f,Outubro,Filial Sul,974
0352b075,Abril,Filial Sul,4355
0d28a9db,Dezembro,Filial Sul,1400
3387132e,Setembro,Matriz,2239
46ee491e,Janeiro,Filial Norte,3414
1b4fd8a3,Agosto,Filial Nordeste,1503
f77ec271,Dezembro,Filial Nordeste,3455
eeb5869c,Dezembro,Filial Nordeste,386
4c6b22bc,Outubro,Matriz,264
75b91b07,Outubro,Filial Sul,2646
af2855a7,Dezembro,Filial Nordeste,3255
bb24dd3c,Julho,Matriz,4685
7027348c,Fevereiro,Filial Nordeste,3392
c52b9ca3,Maio,Matriz,4285
b67973ec,Marco,Matriz,3328
677dad8c,Marco,Filial Nordeste,361
f5b23df1,Maio,Filial Nordeste,4596
ef50394e,Novembro,Filial Sul,3049
d3829504,Janeiro,Filial Norte,3332
202dcf55,Maio,Filial Sul,4258
9f419dc7,Janeiro,Filial Norte,4808
9fe064b9,Novembro,Filial Nordeste,3217
0a8e401b,Marco,Filial Norte,1960
7c3c6338,Setembro,Matriz,151
e2fdb020,Abril,Matriz,2178
806219e6,Outubro,Filial Nordeste,2092
7a754e15,Dezembro,Filial Nordeste,4986
352569c6,Junho,Filial Nordeste,853
e1ff9c3c,Janeiro,Filial Nordeste,315
3d64e126,Fevereiro,Matriz,2188
f9d5d269,Abril,Filial Nordeste,927
65aa2b19,Junho,Filial Norte,3517
63f6a58d,Fevereiro,Filial Nordeste,771
95940a61,Junho,Filial Norte,4409
194c0101,Setembro,Filial Nordeste,4714
745b51b4,Junho,Filial Norte,1521
7bcc0cd6,Abril,Filial Norte,4660
5b015517,Dezembro,Filial Sul,1040
bb2c297e,Julho,Filial Sul,4065
9a1e4cd8,Agosto,Filial Norte,518
b1a8627e,Agosto,Filial Norte,2074
eedfb982,Novembro,Filial Sul,2267
d2ad85db,Setembro,Matriz,3353
4f53c3e4,Abril,Matriz,4500
6446ed25,Marco,Filial Nordeste,2527
20080f46,Julho,Matriz,3832
042afd9d,Outubro,Filial Norte,1299
69918508,Abril,Filial Nordeste,4992
998d09f1,Abril,Filial Norte,2533
7b2a4bb9,Junho,Filial Norte,3274
f54ed265,Setembro,Filial Norte,3869
61641c7d,Maio,Matriz,1834
02090bad,Setembro,Filial Norte,302
5527541c,Abril,Filial Sul,408
12d32129,Abril,Filial Sul,1077
f6b48259,Junho,Matriz,4445
0f48e4d6,Janeiro,Filial Sul,1227
e4419dd4,Junho,Filial Norte,4583
a07e3ea5,Agosto,Matriz,3697
d3e5d756,Maio,Filial Norte,3655
bfbe39ad,Novembro,Filial Nordeste,2794
d7018612,Maio,Matriz,3183
ca597914,Novembro,Matriz,4479
0c3d027a,Maio,Filial Nordeste,1356
0efe3994,Abril,Matriz,537
98912f66,Janeiro,Filial Nordeste,1222
d4a0b78c,Setembro,Filial Nordeste,184
1d29adfa,Setembro,Filial Norte,388
bc8d531e,Novembro,Filial Nordeste,380
ee0f9bd8,Abril,Filial Norte,2021
25499879,Abril,Filial Sul,2553
b03207dd,Outubro,Filial Nordeste,2567
468769ba,Dezembro,Filial Nordeste,3594
